distancia	batimetria	borde	dem	topo_base
0690.00	2925.023			
0691.00	2925.039			
0692.00	2925.059			
0693.00	2925.064			
0694.00	2925.069			
0695.00	2925.073			
0696.00	2925.069			
0697.00	2925.069			
0698.00	2925.070			
0699.00	2925.077			
0700.00	2925.072			
0701.00	2925.074			
0702.00	2925.070			
0703.00	2925.069			
0704.00	2925.087			
0705.00	2925.086			
0706.00	2925.092			
0707.00	2925.094			
0708.00	2925.098			
0709.00	2925.096			
0710.00	2925.095			
0711.00	2925.095			
0712.00	2925.095			
0713.00	2925.108			
0714.00	2925.112			
0715.00	2925.111			
0716.00	2925.124			
0717.00	2925.136			
0718.00	2925.132			
0719.00	2925.139			
0720.00	2925.138			
0721.00	2925.144			
0722.00	2925.145			
0723.00	2925.146			
0724.00	2925.147			
0725.00	2925.149			
0726.00	2925.153			
0727.00	2925.156			
0728.00	2925.153			
0729.00	2925.149			
0730.00	2925.151			
0731.00	2925.157			
0732.00	2925.162			
0733.00	2925.167			
0734.00	2925.173			
0735.00	2925.176			
0736.00	2925.180			
0737.00	2925.178			
0738.00	2925.170			
0739.00	2925.165			
0740.00	2925.166			
0741.00	2925.166			
0742.00	2925.162			
0743.00	2925.158			
0744.00	2925.158			
0745.00	2925.159			
0746.00	2925.159			
0747.00	2925.162			
0748.00	2925.187			
0749.00	2925.187			
0750.00	2925.182			
0751.00	2925.178			
0752.00	2925.173			
0753.00	2925.168			
0754.00	2925.164			
0755.00	2925.172			
0756.00	2925.166			
0757.00	2925.159			
0758.00	2925.156			
0759.00	2925.155			
0760.00	2925.161			
0761.00	2925.166			
0762.00	2925.172			
0763.00	2925.175			
0764.00	2925.178			
0765.00	2925.181			
0766.00	2925.184			
0767.00	2925.187			
0768.00	2925.189			
0769.00	2925.192			
0770.00	2925.195			
0771.00	2925.198			
0772.00	2925.204			
0773.00	2925.211			
0774.00	2925.219			
0775.00	2925.226			
0776.00	2925.233			
0777.00	2925.240			
0778.00	2925.245			
0779.00	2925.251			
0780.00	2925.249			
0781.00	2925.240			
0782.00	2925.241			
0783.00	2925.251			
0784.00	2925.254			
0785.00	2925.257			
0786.00	2925.260			
0787.00	2925.258			
0788.00	2925.255			
0789.00	2925.250			
0790.00	2925.248			
0791.00	2925.247			
0792.00	2925.245			
0793.00	2925.244			
0794.00	2925.264			
0795.00	2925.287			
0796.00	2925.309			
0797.00	2925.315			
0798.00	2925.317			
0799.00	2925.320			
0800.00	2925.321			
0801.00	2925.316			
0802.00	2925.315			
0803.00	2925.315			
0804.00	2925.314			
0805.00	2925.313			
0806.00	2925.314			
0807.00	2925.316			
0808.00	2925.318			
0809.00	2925.320			
0810.00	2925.322			
0811.00	2925.326			
0812.00	2925.333			
0813.00	2925.340			
0814.00	2925.347			
0815.00	2925.354			
0816.00	2925.361			
0817.00	2925.369			
0818.00	2925.376			
0819.00	2925.383			
0820.00	2925.385			
0821.00	2925.386			
0822.00	2925.379			
0823.00	2925.370			
0824.00	2925.370			
0825.00	2925.370			
0826.00	2925.370			
0827.00	2925.370			
0828.00	2925.369			
0829.00	2925.369			
0830.00	2925.369			
0831.00	2925.369			
0832.00	2925.369			
0833.00	2925.369			
0834.00	2925.369			
0835.00	2925.369			
0836.00	2925.369			
0837.00	2925.369			
0838.00	2925.368			
0839.00	2925.368			
0840.00	2925.368			
0841.00	2925.368			
0842.00	2925.368			
0843.00	2925.368			
0844.00	2925.395			
0845.00	2925.403			
0846.00	2925.408			
0847.00	2925.439			
0848.00	2925.438			
0849.00	2925.435			
0850.00	2925.432			
0851.00	2925.443			
0852.00	2925.444			
0853.00	2925.447			
0854.00	2925.451			
0855.00	2925.455			
0856.00	2925.459			
0857.00	2925.463			
0858.00	2925.467			
0859.00	2925.470			
0860.00	2925.472			
0861.00	2925.473			
0862.00	2925.476			
0863.00	2925.481			
0864.00	2925.486			
0865.00	2925.484			
0866.00	2925.478			
0867.00	2925.474			
0868.00	2925.475			
0869.00	2925.473			
0870.00	2925.472			
0871.00	2925.473			
0872.00	2925.475			
0873.00	2925.478			
0874.00	2925.481			
0875.00	2925.486			
0876.00	2925.491			
0877.00	2925.503			
0878.00	2925.504			
0879.00	2925.501			
0880.00	2925.494			
0881.00	2925.494			
0882.00	2925.502			
0883.00	2925.511			
0884.00	2925.513			
0885.00	2925.514			
0886.00	2925.515			
